Date,Max_Temperature,Avg_Temperature,Min_Temperature,Max_Dew_Point,Avg_Dew_Point,Min_Dew_Point,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind_Speed,Avg_Wind_Speed,Min_Wind_Speed,Max_Pressure,Avg_Pressure,Min_Pressure,Total_Precipitation
12/19/2019,22,16.2,10,11,8.7,5,94,64.4,35,9,2.4,0,971.8,969.7,968,0
12/20/2019,23,16.8,11,10,6.7,4,88,53.3,33,15,5.1,0,972.7,970.9,968.9,0
12/21/2019,23,16.5,10,7,4,0,76,47.3,23,15,4,0,974.6,971.8,969.9,0
12/22/2019,23,16.5,9,9,2.9,-3,82,46.1,19,19,5.4,0,972.7,970.9,968.9,0
12/23/2019,19,13.1,9,8,6.5,4,87,66.3,43,15,8.9,0,974.6,972.1,970.8,0
12/24/2019,21,13.3,8,8,5.1,1,93,60.3,30,9,2.5,0,973.7,971.7,969.9,0
12/25/2019,21,13.6,7,7,0,-5,82,45.2,17,11,3.4,0,972.7,971.3,969.9,0
12/26/2019,21,13.4,6,6,2.8,-5,87,54.4,17,11,5.6,0,973.7,971.8,969.9,0
12/27/2019,19,11,5,6,3.8,1,87,65.2,30,11,4.5,0,974.6,972.9,971.8,0
12/28/2019,17,9.6,2,6,3.8,2,100,71.4,39,9,6.1,0,975.6,972.3,970.8,0
12/29/2019,16,7.9,3,6,3.7,2,100,79.7,39,19,13.3,6,972.7,971.3,969.9,0
12/30/2019,16,9.4,3,5,3.5,3,100,69.5,42,17,11.8,7,974.6,972.5,970.8,0
12/31/2019,18,12.6,8,8,6.6,4,82,68.2,45,22,13.7,7,975.6,973.8,971.8,0
1/1/2020,20,15.4,11,9,7.7,7,82,61.3,43,19,9.3,0,976.5,973.5,971.8,0
1/2/2020,22,17.2,10,11,9.4,8,88,62.2,41,11,5.4,0,974.6,971.8,969.9,0
1/3/2020,20,15.3,10,12,11.2,9,100,78.5,49,11,3.6,0,973.7,950.8,0,0
1/4/2020,21,15.2,10,12,10.8,8,100,77.6,43,11,4.2,0,973.7,972.4,970.8,0
1/5/2020,22,16.3,10,12,9.9,6,100,68,35,17,8.1,0,973.7,972,969.9,0
1/6/2020,22,17.3,13,12,10.7,9,82,66.1,43,17,9.7,0,971.8,968.5,966,0
1/7/2020,17,13.5,8,12,9.8,6,88,78.6,63,19,8.4,0,970.8,968.9,966,0
1/8/2020,18,12.6,7,6,1.8,-4,87,53,22,15,5.9,0,975.6,973.6,970.8,0
1/9/2020,17,10.4,6,5,3.2,2,87,62.5,37,9,2.1,0,975.6,974.1,972.7,0
1/10/2020,20,13.9,8,5,3.6,1,76,52,30,9,3.2,0,975.6,973.1,971.8,0
1/11/2020,22,16.1,8,8,5.6,3,76,52.5,29,13,4.8,0,973.7,969.2,965.1,0
1/12/2020,24,16.1,12,15,8.9,2,88,63.5,42,22,9.8,0,968,966.2,964.1,0
1/13/2020,20,15.1,11,11,8.4,5,94,67.3,40,13,6.3,0,970.8,969.3,968,0
1/14/2020,20,15.8,11,10,8.7,7,88,63.8,49,17,10.6,0,971.8,969.3,968,0
1/15/2020,18,14.4,10,10,8.1,6,82,66.2,55,17,6.5,0,969.9,968.7,967,0
1/16/2020,19,14.7,10,11,10.1,7,100,75.9,52,11,4.1,0,971.8,970.7,968.9,0
1/17/2020,20,14.8,11,14,9.9,7,100,75.8,43,11,6.3,0,973.7,971.8,969.9,0
1/18/2020,19,13.6,8,11,5.1,-1,94,60.4,26,9,4.3,0,975.6,972.8,970.8,0
1/19/2020,19,13.6,8,9,5.3,1,94,61,32,9,5.3,0,973.7,971.5,969.9,0
1/20/2020,21,15.3,11,12,9.8,8,100,72.8,43,56,11.4,4,973.7,972.2,969.9,0
1/21/2020,22,16.2,11,11,7,1,100,57.5,30,15,6.2,0,976.5,974.4,972.7,0
1/22/2020,21,15.3,10,8,1.9,-1,77,43.4,23,17,6,0,976.5,973.6,971.8,0
1/23/2020,22,15.5,9,2,-0.3,-5,58,36.8,16,15,6.4,0,1031,972.5,968.9,0
1/24/2020,24,17.3,9,5,0.7,-3,62,35.8,18,9,3.6,0,973.7,970.4,968,0
1/25/2020,25,18.2,11,8,5.2,2,72,45.8,22,11,5.7,0,971.8,968.4,965.1,0
1/26/2020,25,18.9,12,12,9.9,7,82,58.4,36,15,9.7,4,968,964.6,962.2,0
1/27/2020,23,17.8,13,12,8,4,82,54.9,29,19,9.5,0,968.9,965.3,962.2,0
1/28/2020,21,16.6,11,7,2.8,-2,76,43,23,13,6.6,0,972.7,971.4,968.9,0
1/29/2020,21,15.4,10,6,2.6,-1,76,45.8,24,19,5,0,974.6,971.4,968.9,0
1/30/2020,21,16.3,9,7,4.6,1,76,48.4,27,13,5.3,0,971.8,969.2,967,0
1/31/2020,22,15.6,9,8,3.6,-2,82,49.1,20,17,7.8,0,973.7,972.5,968.9,0
2/1/2020,21,15.8,10,8,5.1,3,82,51.4,31,11,6,0,975.6,973.5,971.8,0
2/2/2020,21,15.3,9,6,4.4,3,71,50.3,31,13,7.5,0,974.6,971.6,968.9,0
2/3/2020,22,16.2,10,8,6.3,5,71,53.3,35,17,9.5,4,971.8,970.5,968,0
2/4/2020,22,17.6,11,7,5.7,3,76,47.9,29,13,6.1,0,973.7,970.7,968.9,0
2/5/2020,21,16.1,11,9,6.1,3,82,53.9,33,13,6.6,0,972.7,970.4,968,0
2/6/2020,22,16.8,11,8,4.4,-1,77,46.9,23,15,9,4,974.6,972.8,970.8,0
2/7/2020,23,16.3,10,6,1.4,-5,71,41.2,15,11,5.1,0,976.5,975,973.7,0
2/8/2020,22,16.1,9,6,3.2,1,76,44.8,25,15,3.9,0,977.5,974.9,971.8,0
2/9/2020,23,16.4,10,6,3.8,1,67,45.2,25,9,4.5,0,975.6,973,971.8,0
2/10/2020,25,17.5,10,6,4.7,1,71,45,21,11,5.8,0,975.6,973.7,971.8,0
2/11/2020,27,19.6,12,7,4.8,2,63,40.6,20,13,4.7,0,976.5,973.2,971.8,0
2/12/2020,29,21.7,13,6,4.5,1,63,34.4,20,19,7.9,0,973.7,970.6,968,0
2/13/2020,27,21.1,16,7,2.1,-1,49,30,17,20,10.3,0,970.8,968.6,967,0
2/14/2020,28,21.1,14,5,-1.6,-5,44,24,11,15,8.5,0,970.8,969.3,968,0
2/15/2020,31,22.2,13,5,-1.4,-5,51,24.7,9,9,4.5,0,973.7,971.2,969.9,0
2/16/2020,30,22.2,14,5,-1.3,-5,55,24.6,10,15,5.8,0,974.6,971.7,969.9,0
2/17/2020,30,21.9,14,3,-1.3,-5,48,24.7,10,19,6.5,0,971.8,968.7,967,0
2/18/2020,29,22.2,14,10,6.3,1,59,37.4,16,15,10.7,6,969.9,966.9,965.1,0
2/19/2020,30,22.9,17,14,10.3,5,82,47.8,20,20,12.7,6,968,965.5,963.2,0
2/20/2020,25,19.4,15,14,11.2,3,88,63.7,25,13,8.2,4,974.6,971,967,0
2/21/2020,24,19.3,14,14,12.8,11,88,67.8,44,17,8.4,0,976.5,973.2,964.1,0
2/22/2020,25,20.9,16,14,13.1,12,88,62.1,44,15,8.1,0,974.6,971.4,968.9,0
2/23/2020,27,22.1,16,14,10.4,5,88,51.1,26,13,6.9,0,971.8,968.9,967,0
2/24/2020,28,22.8,16,13,9,6,82,44.4,25,15,7.1,0,970.8,968.4,966,0
2/25/2020,29,23.7,16,11,7.5,2,68,38.8,18,19,8.7,0,969.9,968.1,966,0
2/26/2020,30,25.1,18,13,9.5,5,68,39.6,20,13,8.4,4,970.8,967.9,966,0
2/27/2020,27,22.7,19,15,13.9,13,78,58.3,42,19,12.6,7,968.9,966.5,964.1,0
2/28/2020,30,25.1,18,16,13.7,10,88,52.1,29,22,10.9,4,967,965.1,963.2,0
2/29/2020,29,22.4,15,15,13.5,12,94,59.3,37,19,9.2,0,968.9,967,965.1,0
3/1/2020,29,23.8,18,16,13.1,8,83,53.6,28,13,7.5,0,969.9,966.8,965.1,0
3/2/2020,29,24.3,19,16,12.1,9,78,48.9,28,11,7.5,4,968,965.1,963.2,0
3/3/2020,28,21.6,17,16,13.1,9,78,60.3,36,19,12.4,4,967,964.3,962.2,0
3/4/2020,27,19.8,16,16,12.7,8,88,64.8,43,26,16.9,9,966,963.3,961.3,0
3/5/2020,25,17.2,13,14,11.6,3,100,71.4,38,37,9.2,0,966,963.3,961.3,0
3/6/2020,23,18.4,13,13,11,8,94,64.5,38,19,8.5,0,970.8,969.1,965.1,0
3/7/2020,26,20.9,14,14,8.1,4,94,48.2,24,17,7.9,0,972.7,970.2,968,0
3/8/2020,27,21.9,15,11,5,1,72,36.3,21,15,7.5,0,970.8,967.9,966,0
3/9/2020,25,19.8,0,13,7.1,0,82,44.7,0,22,15.4,0,975.6,945.9,0,0
3/10/2020,28,21.5,15,13,9.8,4,72,49,28,24,12.9,0,965.1,963.5,960.3,0
3/11/2020,27,21.3,15,10,2.5,-2,68,31.3,18,19,11.4,4,968,966.4,964.1,0
3/12/2020,26,21.3,15,6,-0.5,-5,48,25.9,13,20,8.5,0,970.8,968.7,967,0
3/13/2020,25,20.3,15,6,3.9,0,55,35.7,19,20,9.9,0,971.8,969.3,967,0
3/14/2020,25,20.9,14,9,6,4,63,39.4,26,13,7.1,0,972.7,970.5,962.2,0
3/15/2020,26,21.4,17,10,7.8,6,59,42.8,28,11,5.4,0,972.7,971,969.9,0
3/16/2020,29,23.6,16,11,6.7,4,68,35.8,20,11,5.3,0,972.7,970.7,968.9,0
3/17/2020,32,25.6,19,10,7.1,4,52,32.5,17,15,7,0,972.7,968.7,966,0
3/18/2020,33,26.9,21,10,5.5,-2,49,28.1,12,20,9.5,0,968,965.3,963.2,0
3/19/2020,34,25.6,18,15,10.1,4,83,42.6,16,24,12.6,0,967,964.3,961.3,0
3/20/2020,31,25.5,18,15,12.2,10,78,45.5,27,13,7.2,0,968,965.8,964.1,0
3/21/2020,33,27.8,23,13,10,5,53,34.6,17,19,9.1,0,968.9,966.9,965.1,0
3/22/2020,29,25.4,22,15,12.9,12,61,46.1,35,20,7.4,0,968.9,966.5,964.1,0
3/23/2020,33,27.6,21,16,13.1,10,68,41.9,26,15,7.4,0,967,965.3,963.2,0
3/24/2020,34,26.4,21,20,14,8,83,50.7,20,24,8.4,0,968,966,963.2,0
3/25/2020,28,23.4,19,18,14.7,10,94,61.2,32,22,15.7,0,969.9,968,966,0
3/26/2020,25,21.6,18,20,18.4,17,100,83.4,61,22,8.7,0,971.8,969.1,967,0
3/27/2020,30,24.4,18,19,11.9,6,94,50.4,23,13,6.4,0,971.8,968.6,966,0
3/28/2020,31,25.9,19,13,9,6,68,36.8,21,13,7.6,0,969.9,967.6,966,0
3/29/2020,32,27,21,12,8.9,6,53,33,22,13,7.1,0,969.9,967,965.1,0
3/30/2020,33,27.9,22,12,9,8,42,31.7,21,13,8,0,968.9,965.8,963.2,0
3/31/2020,33,27.8,21,13,8.6,2,56,32.5,14,19,11.1,4,967,965.4,963.2,0
4/1/2020,33,27.7,21,13,7.3,3,57,29.8,15,20,10.1,0,968,966.1,964.1,0
4/2/2020,33,26.2,0,10,0.8,-5,52,20.3,0,15,7.5,0,968.9,926.7,0,0
4/3/2020,34,27.5,19,8,4.4,0,46,24.5,12,15,7.1,0,969.9,967,965.1,0
4/4/2020,35,29.5,22,9,5.9,2,41,23.8,13,19,9.8,0,969.9,967,965.1,0
4/5/2020,37,30.9,24,10,6.1,-2,38,23.1,9,19,12.5,6,968.9,965.5,963.2,0
4/6/2020,37,29.3,20,12,8.5,4,49,29.6,13,19,8.1,0,966,963.7,961.3,0
4/7/2020,35,29.3,22,11,5.6,1,50,24.2,12,17,8.5,0,967,965.3,963.2,0
4/8/2020,35,29.1,22,9,5.7,1,43,24.4,12,17,8.6,2,968,965.8,964.1,0
4/9/2020,37,31.3,23,7,5.2,3,33,20.6,12,13,7.2,0,968.9,966.5,964.1,0
4/10/2020,38,32.5,26,10,6.3,2,34,20.7,11,17,10.9,6,969.9,967,965.1,0
4/11/2020,38,31.7,23,12,8.9,5,41,25.9,14,20,7.9,0,968.9,965.7,963.2,0
4/12/2020,40,34.1,27,12,7.1,4,37,19.7,11,17,8.8,0,966,963.8,961.3,0
4/13/2020,40,34.1,29,10,6.8,1,28,19.3,9,15,6.5,0,965.1,964.3,962.2,0
4/14/2020,38,33.8,29,9,4,-5,28,16.5,6,20,11.3,0,971.8,964.2,961.3,0
4/15/2020,39,34.6,29,13,7,4,35,19,12,22,9.9,6,965.1,962.5,960.3,0
4/16/2020,39,33.4,28,11,8.9,6,33,22.8,13,28,13.6,6,964.1,961.6,959.4,0
4/17/2020,37,32.2,27,11,6.5,2,37,21.3,12,26,12.5,4,965.1,962.7,961.3,0
4/18/2020,36,31.7,27,11,7,4,37,22.1,14,19,9.6,0,965.1,963.2,961.3,0
4/19/2020,29,25.3,23,15,12.5,7,61,45.6,30,22,11.1,0,967,965,962.2,0
4/20/2020,34,29.6,22,15,11.1,9,60,33.2,21,17,8.4,0,967,964.1,962.2,0
4/21/2020,37,32.1,24,11,7.4,3,44,22.9,13,15,7,0,965.1,962.8,961.3,0
4/22/2020,34,27.1,23,20,15.5,10,83,51.5,28,19,8.9,4,965.1,961.9,957.5,0
4/23/2020,37,30.6,23,20,14.3,10,83,40,20,30,8.2,4,963.2,960.6,958.4,0
4/24/2020,36,30.6,25,15,12.7,11,54,35,22,19,8.2,0,963.2,961.3,959.4,0
4/25/2020,37,29.1,23,18,14.7,10,73,45.1,21,19,10.5,0,965.1,963,959.4,0
4/26/2020,37,30.3,22,19,15.4,12,83,44,22,20,10.5,4,967,964.9,962.2,0
4/27/2020,37,29.7,0,19,14.3,0,69,39,0,17,10,0,968,926.2,0,0
4/28/2020,38,32.1,26,19,15.4,10,61,38.6,18,28,10.2,0,966,963.5,961.3,0
4/29/2020,39,30.6,0,16,10.7,0,51,24.6,0,19,8.7,0,966,915.2,0,0
4/30/2020,41,35,29,14,6.7,0,40,19.1,8,22,12.3,6,964.1,961.2,959.4,0
5/1/2020,42,36.5,30,9,5.3,2,24,15.2,8,17,10.3,7,962.2,960.1,957.5,0
5/2/2020,37,29.4,23,21,18.2,14,88,53.6,25,20,14.3,4,964.1,961.3,957.5,0
5/3/2020,35,28.3,24,21,18.6,15,83,57.8,32,26,8.5,0,965.1,963.2,961.3,0
5/4/2020,38,31.2,23,20,14.7,9,83,39.9,17,19,9.7,0,965.1,962.6,960.3,0
5/5/2020,35,26.6,0,18,12.8,0,61,41.5,0,35,12.5,0,964.1,923.5,0,0
5/6/2020,38,31.5,23,15,13.3,9,61,34.8,17,9,7,6,964.1,961.7,960.3,0
5/7/2020,41,34.7,27,15,9.5,4,42,23,11,19,8.4,0,962.2,960.3,958.4,0
5/8/2020,42,35.9,29,16,8,1,43,19.9,8,15,8,0,963.2,961.1,958.4,0
5/9/2020,42,33,27,16,11.7,7,51,29.5,13,19,10.5,4,963.2,962,959.4,0
5/10/2020,39,31.1,26,20,15.3,10,69,42.1,17,28,10.9,2,965.1,963.1,960.3,0
5/11/2020,36,31,23,19,16.7,13,78,44.7,25,19,8.4,4,966,962.7,960.3,0
5/12/2020,37,30.4,0,18,14.7,0,54,36.6,0,22,12.4,0,964.1,923.2,0,0
5/13/2020,40,33.5,27,17,13.3,7,51,31,15,19,9.7,0,963.2,961,959.4,0
5/14/2020,40,33,27,17,13.8,10,54,32.5,17,30,9.3,0,963.2,960.8,958.4,0
5/15/2020,39,34.1,29,16,11.2,8,40,25.9,15,13,7,0,963.2,960.3,958.4,0
5/16/2020,40,34.1,29,14,9,3,40,22.9,11,19,7,0,961.3,958.6,956.5,0
5/17/2020,40,35,30,9,3.1,-1,27,14.6,8,20,10.2,0,960.3,958.2,956.5,0
5/18/2020,40,35.4,29,6,0.6,-3,20,11.8,7,15,9.9,6,959.4,957.3,955.5,0
5/19/2020,40,34.6,29,5,1.6,-1,22,13.2,8,19,10.8,4,959.4,957.5,955.5,0
5/20/2020,42,33,0,10,3.9,-1,26,14.2,0,22,7.9,0,959.4,883.3,0,0
5/21/2020,43,37.1,29,9,5.7,3,27,14.9,9,20,12.5,7,959.4,957.6,955.5,0
5/22/2020,43,37.4,32,14,10.3,8,28,19.9,12,22,12.9,0,960.3,958.8,956.5,0
5/23/2020,43,37.3,31,14,7.4,1,28,17.2,7,22,11.9,4,961.3,958.8,956.5,0
5/24/2020,44,38.6,34,13,8.1,2,26,16.6,8,22,13.3,0,960.3,958.5,956.5,0
5/25/2020,44,38.8,34,18,9.7,5,38,18.6,9,26,15.7,7,959.4,956.9,955.5,0
5/26/2020,44,38.1,0,19,9.8,0,39,20.1,0,26,16.1,0,956.5,931.6,0,0
5/27/2020,43,36.4,28,19,13.6,5,54,28.4,10,30,16,7,958.4,955.3,951.7,0
5/28/2020,41,32,23,21,16.3,6,88,46.3,12,28,16.2,6,961.3,958,953.6,0
5/29/2020,35,28.8,23,23,20,12,100,63,33,33,10.4,4,962.2,960.3,957.5,0
5/30/2020,37,27.9,21,22,18.2,14,100,58.4,30,46,8.6,0,964.1,962.3,960.3,0
5/31/2020,37,31.4,24,19,16.4,13,73,42,25,93,10.6,0,963.2,960.5,958.4,0
6/1/2020,37,29.8,27,20,17.7,15,65,49.2,27,24,9,0,960.3,958.7,956.5,0
6/2/2020,34,29.3,25,21,18.5,16,74,53.6,36,15,7.5,0,959.4,958,956.5,0
6/3/2020,35,27.4,0,21,18.8,0,78,59.2,0,37,11.4,6,960.3,958.2,956.5,0
6/4/2020,37,30.6,25,21,18.7,15,78,50.7,29,22,8.9,0,959.4,957.4,955.5,0
6/5/2020,37,29.8,25,24,20.6,17,89,60,32,28,10.5,0,959.4,957.7,956.5,0
6/6/2020,39,33,25,23,20,17,89,48.4,29,19,8.5,0,959.4,957.4,954.6,0
6/7/2020,40,35.1,30,21,18.3,15,55,38.3,23,22,10.6,0,959.4,957.4,955.5,0
6/8/2020,42,34.5,29,22,19.6,16,66,43.1,22,28,11.9,0,959.4,956.9,953.6,0
6/9/2020,40,33.7,0,24,20.1,0,70,44.7,0,22,12.5,0,985.1,955.9,952.7,0
6/10/2020,41,36.1,14,21,18.6,16,55,34.8,0,19,8.8,0,956.5,953.8,950.8,0
6/11/2020,38,34.6,31,22,20.1,17,58,43,31,19,11.1,4,956.5,954.9,952.7,0
6/12/2020,40,33.8,29,23,21.2,17,70,49.1,30,20,9.8,0,957.5,956.2,953.6,0
6/13/2020,42,36.3,29,23,17.8,11,70,35.8,16,15,7.7,0,956.5,954.1,951.7,0
6/14/2020,44,37.3,31,21,16.4,6,52,31.9,10,19,12.4,6,953.6,951.6,948.9,0
6/15/2020,44,36.1,0,21,15.7,0,94,31.5,0,26,12.2,0,953.6,931.6,0,0
6/16/2020,46,38,33,22,17.3,11,49,31.6,15,20,16,4,954.6,953.2,950.8,0
6/17/2020,42,36.3,27,24,18.8,11,84,38.6,21,20,14.4,6,958.4,955.1,951.7,0
6/18/2020,40,33,27,24,21.6,18,79,53.2,31,22,12.5,0,958.4,956.7,954.6,0
6/19/2020,39,32.3,27,24,21.6,20,84,54.7,33,28,11,0,957.5,955.9,953.6,0
6/20/2020,38,32.6,28,25,21.9,21,79,54.3,37,20,10.3,0,956.5,955.5,952.7,0
6/21/2020,39,33.7,29,24,21.8,19,70,51.1,31,22,11.2,0,958.4,956.8,954.6,0
6/22/2020,34,30.2,28,25,23.9,23,84,69.7,52,22,7.8,0,959.4,958.1,956.5,0
6/23/2020,38,32.4,27,25,22.6,21,79,56.8,39,33,11.3,0,958.4,956.2,953.6,0
6/24/2020,37,31.5,28,25,23.1,21,84,61.7,44,19,10.6,0,957.5,956.1,954.6,0
6/25/2020,40,35.1,29,25,21.2,20,79,45.2,31,22,14.4,6,957.5,955.5,953.6,0
6/26/2020,40,35.6,31,22,20.1,17,55,41.1,27,22,13.8,7,957.5,955.2,952.7,0
6/27/2020,41,35.1,29,23,20.7,16,70,45.2,24,39,12.1,0,975.6,956.4,952.7,0
6/28/2020,41,35.8,29,24,21.3,18,70,45,26,15,8.9,4,959.4,956.2,952.7,0
6/29/2020,41,33.8,26,26,22.3,20,100,53.2,30,19,8.5,0,958.4,954.9,951.7,0
6/30/2020,41,36,30,23,20.7,16,62,42.2,24,26,12.8,2,956.5,953.5,950.8,0
7/1/2020,42,34.3,28,26,22.6,18,84,53.7,25,20,14.5,6,955.5,953.5,949.8,0
7/2/2020,40,33.3,28,24,22.4,20,79,54,35,28,11.6,4,954.6,952.7,948.9,0
7/3/2020,37,32.9,29,25,21.6,19,74,53,37,22,12.7,6,955.5,953.1,950.8,0
7/4/2020,36,30.3,27,25,23.3,20,84,67.2,46,28,7.8,0,954.6,953.3,951.7,0
7/5/2020,36,30.3,27,26,24.6,22,94,72.9,44,19,12.8,0,957.5,955.5,953.6,0
7/6/2020,35,30.6,28,26,25.3,23,89,74,49,20,10,0,958.4,956.5,955.5,0
7/7/2020,36,32.1,29,26,24.5,23,84,64.6,49,20,14.2,7,956.5,954.5,952.7,0
7/8/2020,37,33.3,29,24,22.5,22,74,53.9,42,26,17.1,9,955.5,954,951.7,0
7/9/2020,38,33.1,29,25,23.4,21,74,57.8,37,22,13.9,7,955.5,954,951.7,0
7/10/2020,37,29.6,25,27,24.8,22,94,76.7,44,176,13.1,0,956.5,955.4,953.6,0
7/11/2020,34,28.8,26,26,25.1,24,100,81.3,59,22,8.5,0,957.5,955.6,953.6,0
7/12/2020,38,33.7,28,25,23.3,21,84,55.7,37,19,8.7,0,957.5,955.7,953.6,0
7/13/2020,38,33.5,30,25,23.7,22,74,56.8,42,19,10.5,0,956.5,954.8,951.7,0
7/14/2020,37,31.8,29,26,24.6,23,84,66.6,44,19,12,0,955.5,954,951.7,0
7/15/2020,39,33.5,29,26,24.7,22,84,61.4,39,20,9,0,955.5,954.7,952.7,0
7/16/2020,39,33.5,30,26,24.3,22,74,59.2,39,22,7.3,0,957.5,956.4,954.6,0
7/17/2020,35,31.6,28,25,24.6,22,79,66.6,56,20,12.4,0,958.4,955.7,953.6,0
7/18/2020,37,31,28,25,24.6,23,84,69.8,44,20,11.3,0,955.5,954.4,952.7,0
7/19/2020,35,30.7,27,25,23.1,21,89,65.3,44,20,9.8,0,958.4,957.2,954.6,0
7/20/2020,33,29.9,26,26,24.1,22,89,71.6,55,30,8.6,0,959.4,957.8,956.5,0
7/21/2020,35,30.1,25,26,22.6,19,84,64.8,46,46,6.1,0,958.4,957.3,955.5,0
7/22/2020,29,27,25,25,23.7,22,94,82.6,70,7,3,0,961.3,959.8,958.4,0
7/23/2020,34,28.9,26,25,24.4,23,94,77.7,52,19,4,0,961.3,960.5,959.4,0
7/24/2020,35,30.6,27,26,25,23,89,73.2,49,19,1.9,0,962.2,960.6,958.4,0
7/25/2020,37,32.5,28,26,24.3,23,89,62.9,44,9,5.9,0,961.3,958.6,956.5,0
7/26/2020,37,33.3,30,24,23,22,70,55.1,42,19,7.2,4,959.4,956.9,954.6,0
7/27/2020,36,30.3,26,25,23.8,22,89,69.2,47,11,5.8,0,958.4,957.3,954.6,0
7/28/2020,35,28.5,0,26,24.1,0,94,75.6,0,19,3.7,0,959.4,958.1,956.5,0
7/29/2020,35,31.7,27,26,24.3,22,79,65.3,53,15,5.9,0,960.3,957.6,955.5,0
7/30/2020,33,29,27,27,25.7,25,94,83,63,9,2.8,0,958.4,957.5,955.5,0
7/31/2020,37,32.1,26,26,24.4,21,89,64.4,47,17,5.4,0,958.4,955.6,952.7,0
8/1/2020,31,27.3,23,27,24.5,23,100,85.7,70,15,5.2,0,958.4,953.5,949.8,0
8/2/2020,36,32.5,28,27,25.5,24,94,67.6,50,6,2.8,0,951.7,950.2,947,0
8/3/2020,34,29.9,26,27,25.8,24,89,78.8,67,28,6.8,0,951.7,950.5,948.9,0
8/4/2020,33,29.8,27,27,26,25,100,81,63,30,15.1,6,952.7,951.8,949.8,0
8/5/2020,32,28.8,26,28,26.4,25,100,87.4,66,15,4,0,956.5,955.4,953.6,0
8/6/2020,32,28.8,27,27,26.2,25,94,86,70,15,4,0,956.5,954.9,953.6,0
8/7/2020,34,29.4,27,28,26.1,24,100,83.8,59,6,1.8,0,956.5,954.4,951.7,0
8/8/2020,33,28.7,26,27,26.6,26,100,89,66,19,2.6,0,956.5,955,952.7,0
8/9/2020,33,28.2,26,28,26.5,25,100,91.2,66,9,4.3,0,956.5,955.4,953.6,0
8/10/2020,33,29,0,28,26.2,0,100,83.4,0,7,4.2,0,956.5,934.7,0,0
8/11/2020,32,29.2,26,28,26.7,26,100,87,75,6,2,0,955.5,953.2,950.8,0
8/12/2020,28,26.4,26,27,26,25,100,97.5,89,6,0.5,0,954.6,952.2,950.8,0
8/13/2020,31,29,26,28,26.8,26,100,87.9,75,7,1,0,954.6,932.7,0,0
8/14/2020,33,29.4,27,28,26.8,26,100,86.5,70,19,1,0,954.6,953.7,951.7,0
8/15/2020,34,29.2,0,28,26.5,0,100,84.2,0,19,1.8,0,955.5,932.6,0,0
8/16/2020,34,28.5,0,28,26.6,0,100,88,0,96,5.4,0,956.5,954.9,953.6,0
8/17/2020,32,27.1,24,28,25.7,24,100,92.5,75,7,3.6,0,957.5,935.3,0,0
8/18/2020,31,28,25,27,25.8,25,100,88.3,75,7,4.5,0,957.5,956.4,954.6,0
8/19/2020,33,29.1,26,27,25.4,24,100,81.1,59,9,5.7,0,959.4,957,954.6,0
8/20/2020,30,28,27,26,25.2,25,94,84.6,74,13,7.2,4,957.5,955.5,953.6,0
8/21/2020,30,27,26,27,25.5,24,100,91.8,74,37,8.1,0,955.5,954.1,952.7,0
8/22/2020,29,26.4,25,27,25.7,25,100,95.8,84,7,5.7,4,957.5,955.7,953.6,0
8/23/2020,31,26.6,25,27,25.6,24,100,94.4,70,11,4.7,0,961.3,959.1,956.5,0
8/24/2020,31,27.7,25,26,25.1,24,100,86.5,66,11,5.2,0,962.2,960.6,958.4,0
8/25/2020,33,28.5,0,25,23.9,0,94,74.7,0,11,5.3,0,962.2,939.2,0,0
8/26/2020,33,28.9,27,29,25.2,23,100,81.3,59,6,4.6,0,959.4,957.3,955.5,0
8/27/2020,34,29.3,25,27,24.6,23,100,77.5,52,19,6.1,4,958.4,955.9,953.6,0
8/28/2020,28,26.1,24,26,25.3,24,100,95.3,84,19,8.2,2,956.5,955.2,952.7,0
8/29/2020,28,25.9,0,26,23.7,0,100,85.3,0,15,7.8,2,960.3,958.7,956.5,0
8/30/2020,29,26.1,24,26,24.5,22,100,91.3,74,11,5.3,4,963.2,961.3,959.4,0
8/31/2020,31,28.8,25,26,25.1,23,94,80.7,62,7,3.8,0,965.1,962.6,961.3,0
9/1/2020,30,26.9,25,28,26.1,24,100,95.6,79,7,3.7,0,963.2,961.9,960.3,0
9/2/2020,30,27.3,25,27,26.2,25,100,93.9,79,7,4.1,0,963.2,961.3,959.4,0
9/3/2020,33,28.3,25,26,25,24,100,83.4,62,19,5.1,0,962.2,960.1,958.4,0
9/4/2020,33,29.5,26,26,24.7,23,94,76.6,55,7,4.2,0,961.3,959.3,957.5,0
9/5/2020,32,26.7,25,27,25.2,24,100,91.9,66,13,4.8,0,961.3,960.1,958.4,0
9/6/2020,33,27.6,0,26,24.8,0,100,83.9,0,9,3.9,0,962.2,941.3,0,0
9/7/2020,34,30.6,26,26,24.5,23,94,70.8,52,7,3.9,0,963.2,960.2,958.4,0
9/8/2020,35,31.4,28,26,23.7,21,84,64.8,44,7,4.2,0,960.3,958.1,955.5,0
9/9/2020,35,31.5,28,25,23.5,20,84,63.8,47,6,3.4,0,960.3,959.1,956.5,0
9/10/2020,36,31.5,0,25,21.7,0,84,55.3,0,7,2.8,0,962.2,921.4,0,0
9/11/2020,36,32,26,23,21.2,19,74,53.8,39,7,2.5,0,963.2,960.4,958.4,0
